fname,label,max_f,max_t,min_f,min_t,sample_idx,Fecha,name,sensor_name,latitud,longitud,hour,time,parent label
G056_20211113_090000.WAV,ANTROP,2600.9854,5.0,36.80112,0.0,0107.wav,2021-11-13 09:00:00,G056,G056,7.3549238,-73.7251599,9,09:00:00,Anthrophony
G056_20211113_180000.WAV,AVEVOC,2817734,5.0,541.8719,0.0,0108.wav,2021-11-13 18:00:00,G056,G056,7.3549238,-73.7251599,18,18:00:00,Biophony
G056_20211113_193000.WAV,AVEVOC,3467.9802,10.0,605.3725,4.6,0109.wav,2021-11-13 19:30:00,G056,G056,7.3549238,-73.7251599,19,19:30:00,Biophony
G056_20211110_173000.WAV,TRAMOT,691099,10.0,0.0,0.0,0847.wav,2021-11-10 17:30:00,G056,G056,7.3549238,-73.7251599,17,17:30:00,Anthrophony
G056_20211111_080000.WAV,INSECT,8984293,10.0,7602094,0.048780484,0848.wav,2021-11-11 08:00:00,G056,G056,7.3549238,-73.7251599,8,08:00:00,Biophony
G056_20211114_070000.WAV,TRAMOT,376963,10.0,0.0,0.0,0849.wav,2021-11-14 07:00:00,G056,G056,7.3549238,-73.7251599,7,07:00:00,Anthrophony
G056_20211118_073000.WAV,AVEVOC,628272,10.0,314136,1.756097409,0850.wav,2021-11-18 07:30:00,G056,G056,7.3549238,-73.7251599,7,07:30:00,Biophony
G056_20211125_070000.WAV,TRAMOT,502618,10.0,0.0,0.0,0851.wav,2021-11-25 07:00:00,G056,G056,7.3549238,-73.7251599,7,07:00:00,Anthrophony
G056_20211126_200000.WAV,INSECT,3832461,10.0,3015707,0.0,0852.wav,2021-11-26 20:00:00,G056,G056,7.3549238,-73.7251599,20,20:00:00,Biophony
G057_20211108_020000.WAV,LLUVIA,83212.72,5.0,545.8911,0.0,0110.wav,2021-11-08 02:00:00,G057,G057,7.3484295,-73.8205099,2,02:00:00,Geophony
G057_20211108_023000.WAV,LLUVIA,19658.05,5.0,16604375,0.0,0111.wav,2021-11-08 02:30:00,G057,G057,7.3484295,-73.8205099,2,02:30:00,Geophony
G057_20211108_030000.WAV,LLUVIA,18322068,5.0,16986084,0.0,0112.wav,2021-11-08 03:00:00,G057,G057,7.3484295,-73.8205099,3,03:00:00,Geophony
G057_20211108_033000.WAV,LLUVIA,23856.86,5.0,20803.18,0.0,0113.wav,2021-11-08 03:30:00,G057,G057,7.3484295,-73.8205099,3,03:30:00,Geophony
G057_20211108_050000.WAV,LLUVIA,20421.47,5.0,19276342,0.0,0114.wav,2021-11-08 05:00:00,G057,G057,7.3484295,-73.8205099,5,05:00:00,Geophony
G057_20211108_053000.WAV,LLUVIA,23093.44,5.0,19276342,0.0,0115.wav,2021-11-08 05:30:00,G057,G057,7.3484295,-73.8205099,5,05:30:00,Geophony
G057_20211108_060000.WAV,LLUVIA,21757455,5.0,21566.6,0.0,0116.wav,2021-11-08 06:00:00,G057,G057,7.3484295,-73.8205099,6,06:00:00,Geophony
G057_20211108_063000.WAV,LLUVIA,15840955,5.0,14123261,0.0,0117.wav,2021-11-08 06:30:00,G057,G057,7.3484295,-73.8205099,6,06:30:00,Geophony
G057_20211108_190000.WAV,MURCIE,62218688,4.5,33590457,0.0,0118.wav,2021-11-08 19:00:00,G057,G057,7.3484295,-73.8205099,19,19:00:00,Biophony
G057_20211108_230000.WAV,SENSAT,38170973,5.0,8970179,0.0,0119.wav,2021-11-08 23:00:00,G057,G057,7.3484295,-73.8205099,23,23:00:00,Other
G057_20211107_190000.WAV,INSECT,18658307,10.0,9329154,0.0,0853.wav,2021-11-07 19:00:00,G057,G057,7.3484295,-73.8205099,19,19:00:00,Biophony
G057_20211115_060000.WAV,AVEVOC,752351,10.0,150.47,7.386362995,0854.wav,2021-11-15 06:00:00,G057,G057,7.3484295,-73.8205099,6,06:00:00,Biophony
G057_20211115_190000.WAV,INSECT,8724678,10.0,7447896,0.0,0855.wav,2021-11-15 19:00:00,G057,G057,7.3484295,-73.8205099,19,19:00:00,Biophony
G057_20211116_073000.WAV,INSECT,26783.7,10.0,16551.7,0.0,0856.wav,2021-11-16 07:30:00,G057,G057,7.3484295,-73.8205099,7,07:30:00,Biophony
G057_20211122_173000.WAV,INDETE,4137931,10.0,3460815,0.0,0857.wav,2021-11-22 17:30:00,G057,G057,7.3484295,-73.8205099,17,17:30:00,Other
G057_20211126_183000.WAV,INSECT,8275862,10.0,7222571,0.0,0858.wav,2021-11-26 18:30:00,G057,G057,7.3484295,-73.8205099,18,18:30:00,Biophony
G058_20211109_050000.WAV,LLUVIA,29427135,5.1,22914572,0.1,0120.wav,2021-11-09 05:00:00,G058,G058,7.3254746,-73.8015383,5,05:00:00,Geophony
G058_20211109_053000.WAV,LLUVIA,13989.95,5.1,12542713,0.1,0121.wav,2021-11-09 05:30:00,G058,G058,7.3254746,-73.8015383,5,05:30:00,Geophony
G058_20211109_060000.WAV,LLUVIA,17125629,5.0,14713567,0.0,0122.wav,2021-11-09 06:00:00,G058,G058,7.3254746,-73.8015383,6,06:00:00,Geophony
G058_20211109_140000.WAV,INSECT,53065.33,5.1,2412.0603,0.0,0123.wav,2021-11-09 14:00:00,G058,G058,7.3254746,-73.8015383,14,14:00:00,Biophony
G058_20211109_183000.WAV,INSECT,50170.85,5.0,3618.0903,0.0,0124.wav,2021-11-09 18:30:00,G058,G058,7.3254746,-73.8015383,18,18:30:00,Biophony
G058_20211109_220000.WAV,INSECT,48241207,9.9,2653.2664,5.0,0125.wav,2021-11-09 22:00:00,G058,G058,7.3254746,-73.8015383,22,22:00:00,Biophony
G058_20211113_183000.WAV,INSECT,52500.0,4.9,4000.0,0.0,0126.wav,2021-11-13 18:30:00,G058,G058,7.3254746,-73.8015383,18,18:30:00,Biophony
G058_20211108_183000.WAV,INSECT,17892216,10.0,10778443,0.284090884,0859.wav,2021-11-08 18:30:00,G058,G058,7.3254746,-73.8015383,18,18:30:00,Biophony
G058_20211111_170000.WAV,AVEVOC,1880878,10.0,752351,3.181817906,0860.wav,2021-11-11 17:00:00,G058,G058,7.3254746,-73.8015383,17,17:00:00,Biophony
G058_20211118_200000.WAV,INDETE,3310345,10.0,2482759,0.0,0861.wav,2021-11-18 20:00:00,G058,G058,7.3254746,-73.8015383,20,20:00:00,Other
G058_20211118_203000.WAV,INSECT,7373041,10.0,6695925,0.0,0862.wav,2021-11-18 20:30:00,G058,G058,7.3254746,-73.8015383,20,20:30:00,Biophony
G058_20211120_083000.WAV,INSECT,3536.05,10.0,2708464,0.0,0863.wav,2021-11-20 08:30:00,G058,G058,7.3254746,-73.8015383,8,08:30:00,Biophony
G058_20211125_053000.WAV,INSECT,31297806,10.0,16551724,0.0,0864.wav,2021-11-25 05:30:00,G058,G058,7.3254746,-73.8015383,5,05:30:00,Biophony
G059_20211112_050000.WAV,INSECT,28722.89,5.0,3469.8794,1.1,0127.wav,2021-11-12 05:00:00,G059,G059,7.4008217,-73.8657217,5,05:00:00,Biophony
G059_20211112_050000.WAV,AVEVOC,4240964,4.8,585.76373,1.1,0128.wav,2021-11-12 05:00:00,G059,G059,7.4008217,-73.8657217,5,05:00:00,Biophony
G059_20211112_053000.WAV,INSECT,10409639,5.0,4240964,0.0,0129.wav,2021-11-12 05:30:00,G059,G059,7.4008217,-73.8657217,5,05:30:00,Biophony
G059_20211112_053000.WAV,AVEVOC,2971715,4.9,1223.0529,0.1,0130.wav,2021-11-12 05:30:00,G059,G059,7.4008217,-73.8657217,5,05:30:00,Biophony
G059_20211112_053000.WAV,MURCIE,49349395,4.3,22939.76,1.1,0131.wav,2021-11-12 05:30:00,G059,G059,7.4008217,-73.8657217,5,05:30:00,Biophony
G059_20211112_083000.WAV,INSECT,30457832,10.0,6168.6743,5.0,0132.wav,2021-11-12 08:30:00,G059,G059,7.4008217,-73.8657217,8,08:30:00,Biophony
G059_20211112_083000.WAV,AVEVOC,7325301,10.0,629.26013,5.0,0133.wav,2021-11-12 08:30:00,G059,G059,7.4008217,-73.8657217,8,08:30:00,Biophony
G059_20211112_200000.WAV,SENSAT,53034965,5.0,53034965,0.0,0134.wav,2021-11-12 20:00:00,G059,G059,7.4008217,-73.8657217,20,20:00:00,Other
G059_20211115_080000.WAV,INSECT,21957447,10.0,5787234,5.0,0135.wav,2021-11-15 08:00:00,G059,G059,7.4008217,-73.8657217,8,08:00:00,Biophony
G059_20211115_080000.WAV,AVEVOC,6808.5107,10.0,2382.9788,5.0,0136.wav,2021-11-15 08:00:00,G059,G059,7.4008217,-73.8657217,8,08:00:00,Biophony
G059_20211115_183000.WAV,AVEVOC,3574468,10.0,510.79245,5.0,0137.wav,2021-11-15 18:30:00,G059,G059,7.4008217,-73.8657217,18,18:30:00,Biophony
G059_20211115_183000.WAV,INSECT,26893615,10.0,3063.8298,5.0,0138.wav,2021-11-15 18:30:00,G059,G059,7.4008217,-73.8657217,18,18:30:00,Biophony
G059_20211115_183000.WAV,MURCIE,55829785,10.0,30638297,5.0,0139.wav,2021-11-15 18:30:00,G059,G059,7.4008217,-73.8657217,18,18:30:00,Biophony
G059_20211116_050000.WAV,LLUVIA,18172524,10.0,0.0,0.0,0865.wav,2021-11-16 05:00:00,G059,G059,7.4008217,-73.8657217,5,05:00:00,Geophony
G059_20211116_060000.WAV,AVEVOC,690096,10.0,0.0,0.733772279,0866.wav,2021-11-16 06:00:00,G059,G059,7.4008217,-73.8657217,6,06:00:00,Biophony
G059_20211124_173000.WAV,TRAMOT,376963,10.0,0.0,0.0,0867.wav,2021-11-24 17:30:00,G059,G059,7.4008217,-73.8657217,17,17:30:00,Anthrophony
G059_20211124_190000.WAV,HERPET,1696335,10.0,439791,0.0,0868.wav,2021-11-24 19:00:00,G059,G059,7.4008217,-73.8657217,19,19:00:00,Biophony
G059_20211126_073000.WAV,LLUVIA,96000.0,10.0,251309,0.243902418,0869.wav,2021-11-26 07:30:00,G059,G059,7.4008217,-73.8657217,7,07:30:00,Geophony
G059_20211128_060000.WAV,AVEVOC,753927,10.0,0.0,0.487804836,0870.wav,2021-11-28 06:00:00,G059,G059,7.4008217,-73.8657217,6,06:00:00,Biophony
G060_20211105_000000.WAV,PULSOS,53818184,5.0,-1.0,1.5,0140.wav,2021-11-05 00:00:00,G060,G060,7.2098049,-73.8757052,0,00:00:00,Other
G060_20211105_033000.WAV,LLUVIA,41939395,5.0,3393.9392,0.0,0141.wav,2021-11-05 03:30:00,G060,G060,7.2098049,-73.8757052,3,03:30:00,Geophony
G060_20211105_040000.WAV,LLUVIA,40969695,5.0,-1.0,0.0,0142.wav,2021-11-05 04:00:00,G060,G060,7.2098049,-73.8757052,4,04:00:00,Geophony
G060_20211105_060000.WAV,LLUVIA,45090.91,5.0,-1.0,0.1,0143.wav,2021-11-05 06:00:00,G060,G060,7.2098049,-73.8757052,6,06:00:00,Geophony
G060_20211105_063000.WAV,LLUVIA,41939395,5.0,-1.0,0.0,0144.wav,2021-11-05 06:30:00,G060,G060,7.2098049,-73.8757052,6,06:30:00,Geophony
G060_20211105_113000.WAV,PULSOS,87757.58,5.0,8000.0,0.0,0145.wav,2021-11-05 11:30:00,G060,G060,7.2098049,-73.8757052,11,11:30:00,Other
G060_20211105_120000.WAV,PULSOS,41939395,5.0,-1.0,0.0,0146.wav,2021-11-05 12:00:00,G060,G060,7.2098049,-73.8757052,12,12:00:00,Other
G060_20211105_210000.WAV,HERPET,8969696,5.0,-1.0,0.0,0147.wav,2021-11-05 21:00:00,G060,G060,7.2098049,-73.8757052,21,21:00:00,Biophony
G060_20211105_230000.WAV,SENSAT,53575758,5.0,3151.5151,0.0,0148.wav,2021-11-05 23:00:00,G060,G060,7.2098049,-73.8757052,23,23:00:00,Other
G060_20211109_000000.WAV,LLUVIA,48511727,5.0,-1.0,0.0,0149.wav,2021-11-09 00:00:00,G060,G060,7.2098049,-73.8757052,0,00:00:00,Geophony
G060_20211109_060000.WAV,LLUVIA,48921105,5.0,3889.1257,0.1,0150.wav,2021-11-09 06:00:00,G060,G060,7.2098049,-73.8757052,6,06:00:00,Geophony
G060_20211109_183000.WAV,HERPET,3096.7742,5.0,2444.8218,0.0,0151.wav,2021-11-09 18:30:00,G060,G060,7.2098049,-73.8757052,18,18:30:00,Biophony
G060_20211109_213000.WAV,HERPET,3364708,5.0,955.7721,0.0,0152.wav,2021-11-09 21:30:00,G060,G060,7.2098049,-73.8757052,21,21:30:00,Biophony
G060_20211109_180000.WAV,AVEVOC,2650307,10.0,1104294,0.0,0871.wav,2021-11-09 18:00:00,G060,G060,7.2098049,-73.8757052,18,18:00:00,Biophony
G060_20211112_050000.WAV,INSECT,4600639,10.0,3373802,0.0,0872.wav,2021-11-12 05:00:00,G060,G060,7.2098049,-73.8757052,5,05:00:00,Biophony
G060_20211115_193000.WAV,INSECT,1840256,10.0,690096,0.0,0873.wav,2021-11-15 19:30:00,G060,G060,7.2098049,-73.8757052,19,19:30:00,Biophony
G060_20211118_070000.WAV,TRAMOT,1686901,10.0,0.0,0.0,0874.wav,2021-11-18 07:00:00,G060,G060,7.2098049,-73.8757052,7,07:00:00,Anthrophony
G060_20211119_050000.WAV,PULSOS,2146965,10.0,230032,0.39510815,0875.wav,2021-11-19 05:00:00,G060,G060,7.2098049,-73.8757052,5,05:00:00,Other
G060_20211121_193000.WAV,INSECT,8894569,10.0,6747604,0.0,0876.wav,2021-11-21 19:30:00,G060,G060,7.2098049,-73.8757052,19,19:30:00,Biophony
G061_20211112_003000.WAV,SENSAT,42692.31,5.0,11307692,0.0,0153.wav,2021-11-12 00:30:00,G061,G061,7.3542055,-73.7885538,0,00:30:00,Other
G061_20211112_133000.WAV,AVEVOC,4036.8677,5.0,938.80646,0.2,0154.wav,2021-11-12 13:30:00,G061,G061,7.3542055,-73.7885538,13,13:30:00,Biophony
G061_20211112_180000.WAV,MURCIE,51000.0,5.0,28615385,0.1,0155.wav,2021-11-12 18:00:00,G061,G061,7.3542055,-73.7885538,18,18:00:00,Biophony
G061_20211112_203000.WAV,SENSAT,30923078,5.1,6230.7695,0.1,0156.wav,2021-11-12 20:30:00,G061,G061,7.3542055,-73.7885538,20,20:30:00,Other
G061_20211112_193000.WAV,AVEVOC,2503067,10.0,1104294,7.45061083,0877.wav,2021-11-12 19:30:00,G061,G061,7.3542055,-73.7885538,19,19:30:00,Biophony
G061_20211113_083000.WAV,INSECT,25808268,10.0,13663201,0.0,0878.wav,2021-11-13 08:30:00,G061,G061,7.3542055,-73.7885538,8,08:30:00,Biophony
G061_20211114_180000.WAV,INSECT,8894569,10.0,7130.99,0.0,0879.wav,2021-11-14 18:00:00,G061,G061,7.3542055,-73.7885538,18,18:00:00,Biophony
G061_20211116_180000.WAV,HERPET,3450479,10.0,0.0,0.0,0880.wav,2021-11-16 18:00:00,G061,G061,7.3542055,-73.7885538,18,18:00:00,Biophony
G061_20211120_060000.WAV,LLUVIA,52753994,10.0,0.0,0.0,0881.wav,2021-11-20 06:00:00,G061,G061,7.3542055,-73.7885538,6,06:00:00,Geophony
G061_20211120_180000.WAV,HERPET,2300319,10.0,0.0,0.0,0882.wav,2021-11-20 18:00:00,G061,G061,7.3542055,-73.7885538,18,18:00:00,Biophony
G062_20211109_053000.WAV,LLUVIA,22483271,5.0,22483271,0.0,0157.wav,2021-11-09 05:30:00,G062,G062,7.3090722,-73.8597634,5,05:30:00,Geophony
G062_20211109_223000.WAV,MURCIE,46787.88,9.2,40484848,5.0,0158.wav,2021-11-09 22:30:00,G062,G062,7.3090722,-73.8597634,22,22:30:00,Biophony
G062_20211123_050000.WAV,LLUVIA,28830671,10.0,0.0,0.0,0883.wav,2021-11-23 05:00:00,G062,G062,7.3090722,-73.8597634,5,05:00:00,Geophony
G062_20211123_223000.WAV,INSECT,2376997,10.0,1840256,0.0,0884.wav,2021-11-23 22:30:00,G062,G062,7.3090722,-73.8597634,22,22:30:00,Biophony
G062_20211124_173000.WAV,INSECT,3833866,10.0,3297125,0.0,0885.wav,2021-11-24 17:30:00,G062,G062,7.3090722,-73.8597634,17,17:30:00,Biophony
G062_20211127_053000.WAV,INSECT,7667732,10.0,6977636,1.693320643,0886.wav,2021-11-27 05:30:00,G062,G062,7.3090722,-73.8597634,5,05:30:00,Biophony
G062_20211127_083000.WAV,INSECT,10044728,10.0,7744409,1.298212493,0887.wav,2021-11-27 08:30:00,G062,G062,7.3090722,-73.8597634,8,08:30:00,Biophony
G062_20211127_190000.WAV,INSECT,23156.55,4.797741822,12038339,3.725305415,0888.wav,2021-11-27 19:00:00,G062,G062,7.3090722,-73.8597634,19,19:00:00,Biophony
G063_20211110_003000.WAV,INSECT,28732395,5.0,28732395,0.0,0159.wav,2021-11-10 00:30:00,G063,G063,7.2769297,-73.9039729,0,00:30:00,Biophony
G063_20211110_023000.WAV,HERPET,2351.5852,4.9,375.3993,0.0,0160.wav,2021-11-10 02:30:00,G063,G063,7.2769297,-73.9039729,2,02:30:00,Biophony
G063_20211110_143000.WAV,INSECT,30017293,5.0,19919309,0.0,0161.wav,2021-11-10 14:30:00,G063,G063,7.2769297,-73.9039729,14,14:30:00,Biophony
G063_20211110_220000.WAV,INSECT,31953.89,5.0,2119.9604,0.0,0162.wav,2021-11-10 22:00:00,G063,G063,7.2769297,-73.9039729,22,22:00:00,Biophony
G063_20211112_003000.WAV,INSECT,53661.54,5.0,1470.2234,0.0,0163.wav,2021-11-12 00:30:00,G063,G063,7.2769297,-73.9039729,0,00:30:00,Biophony
G063_20211112_010000.WAV,INSECT,25600002,5.0,1621.6512,0.0,0164.wav,2021-11-12 01:00:00,G063,G063,7.2769297,-73.9039729,1,01:00:00,Biophony
G063_20211112_010000.WAV,MURCIE,53253844,5.0,31507693,2.0,0165.wav,2021-11-12 01:00:00,G063,G063,7.2769297,-73.9039729,1,01:00:00,Biophony
G063_20211112_013000.WAV,INSECT,25600002,5.0,3048.5208,0.0,0166.wav,2021-11-12 01:30:00,G063,G063,7.2769297,-73.9039729,1,01:30:00,Biophony
G063_20211112_013000.WAV,MURCIE,60307.69,5.0,45325465,0.0,0167.wav,2021-11-12 01:30:00,G063,G063,7.2769297,-73.9039729,1,01:30:00,Biophony
G063_20211112_053000.WAV,INSECT,9107692,5.0,4676.9233,0.0,0168.wav,2021-11-12 05:30:00,G063,G063,7.2769297,-73.9039729,5,05:30:00,Biophony
G063_20211112_053000.WAV,AVEVOC,24369232,5.0,2020116,0.0,0169.wav,2021-11-12 05:30:00,G063,G063,7.2769297,-73.9039729,5,05:30:00,Biophony
G063_20211112_090000.WAV,INSECT,32255.73,5.0,5411134,0.0,0170.wav,2021-11-12 09:00:00,G063,G063,7.2769297,-73.9039729,9,09:00:00,Biophony
G063_20211112_090000.WAV,AVEVOC,5169231,5.0,687.28314,0.0,0171.wav,2021-11-12 09:00:00,G063,G063,7.2769297,-73.9039729,9,09:00:00,Biophony
G063_20211112_203000.WAV,INSECT,30523078,4.0,2707.6924,0.0,0172.wav,2021-11-12 20:30:00,G063,G063,7.2769297,-73.9039729,20,20:30:00,Biophony
G063_20211112_203000.WAV,AVEVOC,4923077,4.0,447.61713,0.0,0173.wav,2021-11-12 20:30:00,G063,G063,7.2769297,-73.9039729,20,20:30:00,Biophony
G063_20211109_200000.WAV,INSECT,4417178,10.0,3092025,0.0,0889.wav,2021-11-09 20:00:00,G063,G063,7.2769297,-73.9039729,20,20:00:00,Biophony
G063_20211114_180000.WAV,AVEVOC,2530351,10.0,690096,8.861711366,0890.wav,2021-11-14 18:00:00,G063,G063,7.2769297,-73.9039729,18,18:00:00,Biophony
G063_20211117_073000.WAV,INSECT,20702875,10.0,19936102,0.0,0891.wav,2021-11-17 07:30:00,G063,G063,7.2769297,-73.9039729,7,07:30:00,Biophony
G063_20211123_053000.WAV,LLUVIA,44472843,10.0,0.0,0.0,0892.wav,2021-11-23 05:30:00,G063,G063,7.2769297,-73.9039729,5,05:30:00,Geophony
G063_20211128_170000.WAV,INSECT,5520767,10.0,4830671,0.0,0893.wav,2021-11-28 17:00:00,G063,G063,7.2769297,-73.9039729,17,17:00:00,Biophony
G063_20211129_193000.WAV,INSECT,5137.38,10.0,4677316,0.0,0894.wav,2021-11-29 19:30:00,G063,G063,7.2769297,-73.9039729,19,19:30:00,Biophony
G064_20211106_003000.WAV,INSECT,49911008,5.0,1165.7926,0.0,0174.wav,2021-11-06 00:30:00,G064,G064,7.3199338,-73.7108216,0,00:30:00,Biophony
G064_20211106_130000.WAV,PULSOS,65199062,5.0,4980247,0.0,0175.wav,2021-11-06 13:00:00,G064,G064,7.3199338,-73.7108216,13,13:00:00,Other
G064_20211106_133000.WAV,PULSOS,32599531,5.0,29227166,0.0,0176.wav,2021-11-06 13:30:00,G064,G064,7.3199338,-73.7108216,13,13:30:00,Other
G064_20211106_140000.WAV,PULSOS,25629977,5.0,5170.9604,0.0,0177.wav,2021-11-06 14:00:00,G064,G064,7.3199338,-73.7108216,14,14:00:00,Other
G064_20211106_183000.WAV,INSECT,49236535,5.0,35522.25,0.0,0178.wav,2021-11-06 18:30:00,G064,G064,7.3199338,-73.7108216,18,18:30:00,Biophony
G064_20211106_210000.WAV,INSECT,44740047,5.0,2697.8923,0.0,0179.wav,2021-11-06 21:00:00,G064,G064,7.3199338,-73.7108216,21,21:00:00,Biophony
G064_20211108_013000.WAV,LLUVIA,60427.55,5.0,6559477,0.0,0180.wav,2021-11-08 01:30:00,G064,G064,7.3199338,-73.7108216,1,01:30:00,Geophony
G064_20211108_030000.WAV,LLUVIA,21434.68,5.0,6156.7695,0.0,0181.wav,2021-11-08 03:00:00,G064,G064,7.3199338,-73.7108216,3,03:00:00,Geophony
G064_20211108_050000.WAV,LLUVIA,28959621,5.0,2508.3135,0.0,0182.wav,2021-11-08 05:00:00,G064,G064,7.3199338,-73.7108216,5,05:00:00,Geophony
G064_20211108_063000.WAV,LLUVIA,51990496,5.0,-1.0,0.0,0183.wav,2021-11-08 06:30:00,G064,G064,7.3199338,-73.7108216,6,06:30:00,Geophony
G064_20211108_183000.WAV,INSECT,47657957,5.0,2280285,0.0,0184.wav,2021-11-08 18:30:00,G064,G064,7.3199338,-73.7108216,18,18:30:00,Biophony
G064_20211108_223000.WAV,INSECT,45149645,5.0,3511143,0.0,0185.wav,2021-11-08 22:30:00,G064,G064,7.3199338,-73.7108216,22,22:30:00,Biophony
G064_20211108_080000.WAV,LLUVIA,41036484,10.0,0.0,0.340909061,0895.wav,2021-11-08 08:00:00,G064,G064,7.3199338,-73.7108216,8,08:00:00,Geophony
G064_20211110_080000.WAV,INSECT,8275862,10.0,6018809,0.0,0896.wav,2021-11-10 08:00:00,G064,G064,7.3199338,-73.7108216,8,08:00:00,Biophony
G064_20211117_060000.WAV,AVEVOC,2858934,7.045453934,1128527,5.795454042,0897.wav,2021-11-17 06:00:00,G064,G064,7.3199338,-73.7108216,6,06:00:00,Biophony
G064_20211120_080000.WAV,INSECT,4815047,10.0,3987461,0.0,0898.wav,2021-11-20 08:00:00,G064,G064,7.3199338,-73.7108216,8,08:00:00,Biophony
G064_20211125_070000.WAV,INSECT,8125392,10.0,7297806,0.0,0899.wav,2021-11-25 07:00:00,G064,G064,7.3199338,-73.7108216,7,07:00:00,Biophony
G065_20211112_020000.WAV,INSECT,42871793,5.0,1835.3579,0.0,0186.wav,2021-11-12 02:00:00,G065,G065,7.3424897,-73.7065249,2,02:00:00,Biophony
G065_20211112_063000.WAV,AVEVOC,13951094,5.0,1895.2429,0.0,0187.wav,2021-11-12 06:30:00,G065,G065,7.3424897,-73.7065249,6,06:30:00,Biophony
G065_20211112_130000.WAV,INSECT,48205.13,5.0,2666.6667,0.0,0188.wav,2021-11-12 13:00:00,G065,G065,7.3424897,-73.7065249,13,13:00:00,Biophony
G065_20211112_173000.WAV,INSECT,50666668,5.0,2666.6667,0.0,0189.wav,2021-11-12 17:30:00,G065,G065,7.3424897,-73.7065249,17,17:30:00,Biophony
G065_20211112_180000.WAV,INSECT,51692.31,5.0,3076.9233,0.0,0190.wav,2021-11-12 18:00:00,G065,G065,7.3424897,-73.7065249,18,18:00:00,Biophony
G065_20211115_013000.WAV,INSECT,45519758,5.0,1079.0237,0.0,0191.wav,2021-11-15 01:30:00,G065,G065,7.3424897,-73.7065249,1,01:30:00,Biophony
G065_20211115_100000.WAV,INSECT,42310027,5.0,3501.5198,0.0,0192.wav,2021-11-15 10:00:00,G065,G065,7.3424897,-73.7065249,10,10:00:00,Biophony
G065_20211115_103000.WAV,INSECT,59234043,5.0,29179332,0.0,0193.wav,2021-11-15 10:30:00,G065,G065,7.3424897,-73.7065249,10,10:30:00,Biophony
G065_20211115_213000.WAV,INSECT,47562.31,5.0,2917933,0.0,0194.wav,2021-11-15 21:30:00,G065,G065,7.3424897,-73.7065249,21,21:30:00,Biophony
G065_20211112_060000.WAV,AVEVOC,11623037,10.0,1130.89,4.975609324,0900.wav,2021-11-12 06:00:00,G065,G065,7.3424897,-73.7065249,6,06:00:00,Biophony
G065_20211114_170000.WAV,TRAMOT,691099,10.0,0.0,0.0,0901.wav,2021-11-14 17:00:00,G065,G065,7.3424897,-73.7065249,17,17:00:00,Anthrophony
G065_20211120_073000.WAV,LLUVIA,95959203,10.0,0.0,0.0,0902.wav,2021-11-20 07:30:00,G065,G065,7.3424897,-73.7065249,7,07:30:00,Geophony
G065_20211124_073000.WAV,LLUVIA,95959203,10.0,0.0,0.0,0903.wav,2021-11-24 07:30:00,G065,G065,7.3424897,-73.7065249,7,07:30:00,Geophony
G065_20211125_193000.WAV,TRAMOT,502618,10.0,0.0,0.0,0904.wav,2021-11-25 19:30:00,G065,G065,7.3424897,-73.7065249,19,19:30:00,Anthrophony
G065_20211127_060000.WAV,TRAMOT,502618,10.0,0.0,0.0,0905.wav,2021-11-27 06:00:00,G065,G065,7.3424897,-73.7065249,6,06:00:00,Anthrophony
G066_20211108_003000.WAV,INSECT,82804.12,5.0,2602374,0.0,0195.wav,2021-11-08 00:30:00,G066,G066,7.268852,-73.8270138,0,00:30:00,Biophony
G066_20211108_020000.WAV,LLUVIA,17402.39,5.0,14916335,0.0,0196.wav,2021-11-08 02:00:00,G066,G066,7.268852,-73.8270138,2,02:00:00,Geophony
G066_20211108_023000.WAV,LLUVIA,18358566,5.0,-1.0,0.0,0197.wav,2021-11-08 02:30:00,G066,G066,7.268852,-73.8270138,2,02:30:00,Geophony
G066_20211108_050000.WAV,LLUVIA,24669322,5.0,-1.0,0.0,0198.wav,2021-11-08 05:00:00,G066,G066,7.268852,-73.8270138,5,05:00:00,Geophony
G066_20211108_053000.WAV,LLUVIA,21227092,5.0,-1.0,0.0,0199.wav,2021-11-08 05:30:00,G066,G066,7.268852,-73.8270138,5,05:30:00,Geophony
G066_20211108_213000.WAV,INSECT,58396312,5.0,3317.9724,0.0,0200.wav,2021-11-08 21:30:00,G066,G066,7.268852,-73.8270138,21,21:30:00,Biophony
G066_20211108_233000.WAV,INSECT,57511523,5.0,2875.5762,0.0,0201.wav,2021-11-08 23:30:00,G066,G066,7.268852,-73.8270138,23,23:30:00,Biophony
G066_20211108_070000.WAV,LLUVIA,32511182,10.0,0.0,0.0,0906.wav,2021-11-08 07:00:00,G066,G066,7.268852,-73.8270138,7,07:00:00,Geophony
G066_20211109_183000.WAV,INSECT,3220447,10.0,2837061,0.225776086,0907.wav,2021-11-09 18:30:00,G066,G066,7.268852,-73.8270138,18,18:30:00,Biophony
G066_20211114_083000.WAV,INSECT,4523962,10.0,3680511,0.733772279,0908.wav,2021-11-14 08:30:00,G066,G066,7.268852,-73.8270138,8,08:30:00,Biophony
G066_20211116_063000.WAV,INSECT,7897764,10.0,7361022,0.0,0909.wav,2021-11-16 06:30:00,G066,G066,7.268852,-73.8270138,6,06:30:00,Biophony
