fname_audio,eventID,sensor_name,recorder_model,date,date2,time,hour,decimalLat,decimalLon,grand_label,label,label_desc,Cobertura,GrupoBiolo,fsize,sample.rate,samples,channels,bits,length,Presión sonora 1,Presión sonora 2,Presión sonora 3,Presión sonora 4,min_f,max_f,min_t,max_t,BI,NP,ACI,NDSI,ADI,H,Ht,Hf,SC
G010_20211106_033000.WAV,ANH_99,G010,Audiomoth,2021-11-06 03:30:00,2021-11-06,33000,3.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,12902.051,24710.707,0.0,5.0,28.96670395584323,27.0,319.6698811184996,0.7220667172296399,3.0481849069926805,0.7787631311144542,0.9539134035787276,0.8163876597108555,0.0130917761654154
G010_20211106_040000.WAV,ANH_99,G010,Audiomoth,2021-11-06 04:00:00,2021-11-06,40000,4.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,12902.051,24710.707,0.0,5.0,27.542044408078915,58.0,321.42287556614895,0.8971237573359453,3.001810077193663,0.6407276310977303,0.7627653728261352,0.8400061852883532,0.00788845506028
G010_20211106_043000.WAV,ANH_99,G010,Audiomoth,2021-11-06 04:30:00,2021-11-06,43000,4.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,12902.051,24710.707,0.0,5.0,29.236881760878703,51.0,318.8384265438873,0.718057608978705,3.0133941702844824,0.6916663950579652,0.8116519202586804,0.8521712051608592,0.0067014720163065
G010_20211106_050000.WAV,ANH_99,G010,Audiomoth,2021-11-06 05:00:00,2021-11-06,50000,5.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,11347.9375,21734.186,0.0,5.0,24.904342961633045,24.0,334.6462048291818,0.3808718854438894,3.044858889986004,0.6703603900977421,0.9364295078015968,0.7158685031951948,0.0086043159682433
G010_20211106_183000.WAV,ANH_99,G010,Audiomoth,2021-11-06 18:30:00,2021-11-06,183000,18.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,24944.266,48881.883,0.0,5.0,54.39171548311709,68.0,318.2809946808011,0.8775090668470498,2.9997407512438183,0.7075773398429311,0.8786468021749531,0.8053034940677344,0.0285828663630157
G010_20211106_190000.WAV,ANH_99,G010,Audiomoth,2021-11-06 19:00:00,2021-11-06,190000,19.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,28646.926,48328.016,0.0,5.0,47.176021461739545,61.0,310.285760606345,0.7302615789774749,3.0204419540288434,0.7393083403681889,0.9481814830804174,0.7797118521723826,0.0299429146814418
G010_20211106_210000.WAV,ANH_99,G010,Audiomoth,2021-11-06 21:00:00,2021-11-06,210000,21.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,28646.926,48328.016,0.0,5.0,45.0260907931938,27.0,324.3205563234359,0.700133501980821,3.054191790264918,0.7537074837193565,0.9758440293802176,0.7723647027876518,0.0314026066427347
G010_20211106_220000.WAV,ANH_99,G010,Audiomoth,2021-11-06 22:00:00,2021-11-06,220000,22.0,7.23050000024,-73.83025,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,3717.5398,41986.332,0.0,5.0,42.86467744163482,22.0,299.12143913549306,0.5924769625600766,3.057837801981917,0.7022969423384221,0.9849817580805724,0.7130050242828696,0.0285417852120093
G010_20211106_223000.WAV,ANH_99,G010,Audiomoth,2021-11-06 22:30:00,2021-11-06,223000,22.0,7.23050000024,-73.83025,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,3717.5398,41986.332,0.0,5.0,39.79803466623445,20.0,294.9384323150076,0.6497221492639104,3.0529736835445243,0.577280215737807,0.9917033500955614,0.5821097767615484,0.021320243305302
G010_20211107_180000.WAV,ANH_99,G010,Audiomoth,2021-11-07 18:00:00,2021-11-07,180000,18.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,19065.42,42168.227,0.0,5.0,39.435314787172096,28.0,327.1347137497796,0.6605325287428444,3.0432040341530064,0.7511250103366096,0.9344547886513052,0.8038109702671706,0.0082240968046731
G010_20211107_183000.WAV,ANH_99,G010,Audiomoth,2021-11-07 18:30:00,2021-11-07,183000,18.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,27051.057,59830.574,0.0,5.0,63.335307079132015,33.0,310.5456960566603,0.8693573295621734,3.043851725288502,0.6804863340284915,0.9809281400712008,0.6937168037396687,0.0355360696876171
G010_20211107_190000.WAV,ANH_99,G010,Audiomoth,2021-11-07 19:00:00,2021-11-07,190000,19.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,29726.344,48881.52,0.0,5.0,47.68736291093948,23.0,311.4922454668478,0.400004121465334,3.0508002723550938,0.7244840087001687,0.9789119182670968,0.7400911105287952,0.0267359627018111
G010_20211107_193000.WAV,ANH_99,G010,Audiomoth,2021-11-07 19:30:00,2021-11-07,193000,19.0,7.23050000024,-73.83025,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,1905.5929,25121.496,0.0,5.0,68.93031109998498,24.0,305.1917282695973,0.7974167068083217,3.0353366459106272,0.578994227711888,0.9863088466708788,0.5870313641271561,0.0633314016451689
G010_20211107_200000.WAV,ANH_99,G010,Audiomoth,2021-11-07 20:00:00,2021-11-07,200000,20.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,28515.834,48946.74,0.0,5.0,52.53237381107492,20.0,314.32517208849885,0.7450540087268913,3.056243464627526,0.6888103668059061,0.9699844622247435,0.7101251552278062,0.0271336632062352
G010_20211107_213000.WAV,ANH_99,G010,Audiomoth,2021-11-07 21:30:00,2021-11-07,213000,21.0,7.23050000024,-73.83025,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,2024.1179,27588.785,0.0,5.0,50.00252084042855,20.0,302.4214476211889,0.7684437885058822,3.039174067430664,0.7257145705610091,0.983025437145572,0.7382459732357272,0.0106443884458825
G010_20211108_180000.WAV,ANH_99,G010,Audiomoth,2021-11-08 18:00:00,2021-11-08,180000,18.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,26394.162,45313.867,0.0,5.0,38.56461529629916,27.0,311.9285710118286,0.422450663117531,3.0468448601603093,0.6101795082031193,0.9805379196935682,0.622290577394303,0.0203727546310257
G010_20211108_200000.WAV,ANH_99,G010,Audiomoth,2021-11-08 20:00:00,2021-11-08,200000,20.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,14970.772,25702.031,0.0,5.0,55.42429187275464,35.0,322.4304316411881,0.8308918432419788,3.0390836504610284,0.6109623360859731,0.978535317287008,0.6243641136835694,0.0503541282623459
G010_20211108_203000.WAV,ANH_99,G010,Audiomoth,2021-11-08 20:30:00,2021-11-08,203000,20.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,21255.475,44846.715,0.0,5.0,51.34891652316137,26.0,307.3078216436732,0.8536663846388445,3.045400972475206,0.5588820851455378,0.9910737329429052,0.5639157477072743,0.0465781586379238
G010_20211108_233000.WAV,ANH_99,G010,Audiomoth,2021-11-08 23:30:00,2021-11-08,233000,23.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,15312.848,32308.426,2.0,5.0,33.46815141877319,33.0,322.1831874368765,0.8894906125794837,3.0157382039052125,0.6406481955225518,0.7956747892968774,0.8051633709403818,0.013078665159775
G010_20211109_180000.WAV,ANH_99,G010,Audiomoth,2021-11-09 18:00:00,2021-11-09,180000,18.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,24372.094,47069.766,0.0,5.0,35.878332135002324,28.0,315.6606556789499,0.5971901058056007,3.0170925523575542,0.6867949258487595,0.9779863880015194,0.7022540745707112,0.020287096060842
G010_20211109_183000.WAV,ANH_99,G010,Audiomoth,2021-11-09 18:30:00,2021-11-09,183000,18.0,7.23050000024,-73.83025,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,4523.962,5597.444,0.0,10.0,45.48672337816508,36.0,308.41710740426925,0.7340128156353016,3.04610459076002,0.6665213674224915,0.9903243642806248,0.6730333933636531,0.0542411044011897
G010_20211109_200000.WAV,ANH_99,G010,Audiomoth,2021-11-09 20:00:00,2021-11-09,200000,20.0,7.23050000024,-73.83025,biophony,MURCIE,Bat,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,20651.162,30184.11,0.0,5.0,40.11713238413024,32.0,308.32038545918783,0.5442482115899875,3.0287775859556696,0.644891980564157,0.9882701726743256,0.6525462352253694,0.0362921376795443
G010_20211111_060000.WAV,ANH_99,G010,Audiomoth,2021-11-11 06:00:00,2021-11-11,60000,6.0,7.23050000024,-73.83025,biophony,AVEVOC,Birds,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,1380.192,13341.853,7.676386916,10.0,27.84266476668988,11.0,307.9614046444092,-0.3017794849021978,3.044252870285655,0.6359008472216262,0.9844655824945991,0.64593507231637,0.0003155382024112
G010_20211111_080000.WAV,ANH_99,G010,Audiomoth,2021-11-11 08:00:00,2021-11-11,80000,8.0,7.23050000024,-73.83025,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,7361.022,9201.278,0.0,10.0,21.71680425735027,41.0,377.4435994299096,0.3179785260014445,3.0276457757661355,0.5525452671421499,0.68778225522879,0.80337237976334,0.0062478312211503
G010_20211118_170000.WAV,ANH_99,G010,Audiomoth,2021-11-18 17:00:00,2021-11-18,170000,17.0,7.23050000024,-73.83025,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,28370.607,36651.757,6.716838551,10.0,17.565413467913004,28.0,348.20553249434863,-0.3073458588068875,3.0502570855785875,0.5264115997505261,0.8455121947237139,0.6225949229774745,0.0017970818397712
G010_20211124_070000.WAV,ANH_99,G010,Audiomoth,2021-11-24 07:00:00,2021-11-24,70000,7.0,7.23050000024,-73.83025,biophony,AVEVOC,Birds,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,50.6,52.7,57.1,49.8,1226.837,25150.16,1.128880429,10.0,25.392097526517382,21.0,305.3943197179973,-0.1224115205715347,2.990222662881426,0.5942095887573511,0.8938488195081143,0.6647763870005948,0.0010025548979657
G011_20211106_063000.WAV,ANH_290,G011,Audiomoth,2021-11-06 06:30:00,2021-11-06,63000,6.0,7.32436111135,-73.7420555556,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,57.3,50.6,64.1,55.2,3680.511,4753.994,0.959548364,10.0,46.6003066098698,8.0,310.4147825239105,0.9742673932719031,3.023771395724768,0.5666996440107028,0.9818021896381548,0.577203483544441,0.0669884981517852
G011_20211109_073000.WAV,ANH_290,G011,Audiomoth,2021-11-09 07:30:00,2021-11-09,73000,7.0,7.32436111135,-73.7420555556,geophony,LLUVIA,Rain,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,57.3,50.6,64.1,55.2,0.0,26376.997,0.0,10.0,26.352374618608422,32.0,344.2336456532679,0.1251897568776885,0.0,0.7027078143635928,0.890974349628491,0.7886958975380159,0.0556693299489457
G011_20211116_180000.WAV,ANH_290,G011,Audiomoth,2021-11-16 18:00:00,2021-11-16,180000,18.0,7.32436111135,-73.7420555556,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,57.3,50.6,64.1,55.2,3373.802,4140.575,0.0,10.0,78.72966135983513,16.0,300.044768935292,0.9917530892359946,3.045122372763969,0.5662752856438678,0.9930918061321043,0.5702144375245605,0.1215337778838312
G011_20211122_070000.WAV,ANH_290,G011,Audiomoth,2021-11-22 07:00:00,2021-11-22,70000,7.0,7.32436111135,-73.7420555556,geophony,LLUVIA,Rain,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,57.3,50.6,64.1,55.2,0.0,46926.518,0.0,10.0,8.57427933362688,48.0,326.2327682021828,0.409931687383239,3.08028839184758,0.8991531343176339,0.9383085310960328,0.9582702325719434,0.2897742022608618
G011_20211125_053000.WAV,ANH_290,G011,Audiomoth,2021-11-25 05:30:00,2021-11-25,53000,5.0,7.32436111135,-73.7420555556,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,57.3,50.6,64.1,55.2,4063.898,4523.962,0.564440214,10.0,42.43620722470619,7.0,301.85890183776473,0.7895554288013762,3.0421385818830333,0.5397137303188095,0.9919967894029512,0.5440680212721704,0.0515035264234837
G011_20211125_083000.WAV,ANH_290,G011,Audiomoth,2021-11-25 08:30:00,2021-11-25,83000,8.0,7.32436111135,-73.7420555556,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,57.3,50.6,64.1,55.2,6747.604,8204.473,0.0,10.0,39.76619707091108,25.0,298.3223960080775,-0.854868330339687,0.0,0.3230848610964829,0.8748821916939026,0.3692895616848051,0.0400366408904295
G012_20211109_170000.WAV,ANH_221,G012,Audiomoth,2021-11-09 17:00:00,2021-11-09,170000,17.0,7.30672222246,-73.8492222222,biophony,AVEVOC,Birds,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,53.5,45.9,51.0,51.3,1884.817,7162.304,5.46341416,10.0,30.01485525252513,2.0,297.1636876256931,0.9019940394336832,3.0819822394279206,0.6939893303779937,0.991881963164892,0.6996692712947579,2.622201128070925e-05
G012_20211112_190000.WAV,ANH_221,G012,Audiomoth,2021-11-12 19:00:00,2021-11-12,190000,19.0,7.30672222246,-73.8492222222,anthrophony,TRAMOT,Motor,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,53.5,45.9,51.0,51.3,0.0,753.927,0.0,10.0,32.788277249398014,0.0,301.68709699811893,0.8065571406522212,3.085455217082852,0.8101722135616983,0.9954314001963266,0.8138905537859364,0.0
G012_20211114_173000.WAV,ANH_221,G012,Audiomoth,2021-11-14 17:30:00,2021-11-14,173000,17.0,7.30672222246,-73.8492222222,anthrophony,TRAMOT,Motor,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,53.5,45.9,51.0,51.3,0.0,879.581,0.0,10.0,26.99647106912372,1.0,299.2711281199995,0.7848280510732056,3.0887423224656207,0.7668353473571131,0.9947573447862844,0.7708767885718516,0.0
G012_20211119_200000.WAV,ANH_221,G012,Audiomoth,2021-11-19 20:00:00,2021-11-19,200000,20.0,7.30672222246,-73.8492222222,anthrophony,TRAMOT,Motor,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,53.5,45.9,51.0,51.3,0.0,502.618,0.0,10.0,37.7424445944877,3.0,313.6513210363133,0.9306910727340004,3.076501140934358,0.8875451991463303,0.9855708971652324,0.9005391714580346,1.660727381111586e-05
G012_20211127_170000.WAV,ANH_221,G012,Audiomoth,2021-11-27 17:00:00,2021-11-27,170000,17.0,7.30672222246,-73.8492222222,anthrophony,TRAMOT,Motor,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,53.5,45.9,51.0,51.3,62.827,753.927,0.0,10.0,32.81309026595958,1.0,296.30042566073257,0.95259661227679,3.067026201413704,0.578369282957673,0.992217000813549,0.5829060401942825,0.0053842529829723
G012_20211128_073000.WAV,ANH_221,G012,Audiomoth,2021-11-28 07:30:00,2021-11-28,73000,7.0,7.30672222246,-73.8492222222,anthrophony,TRAMOT,Motor,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,53.5,45.9,51.0,51.3,0.0,565.445,0.243902418,10.0,75.36479522191371,8.0,297.9866347431009,0.9995091722413038,3.0491294872810246,0.5632603049392824,0.9929928475021238,0.5672350071364212,0.0878734560698274
G013_20211113_063000.WAV,ANH_194,G013,Audiomoth,2021-11-13 06:30:00,2021-11-13,63000,6.0,7.38219444469,-73.873,biophony,AVEVOC,Birds,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,47.4,49.4,50.7,48.6,613.419,5904.153,1.337050336,10.0,45.31337931701047,34.0,322.1107435303384,0.5010208961016651,3.0326585831590216,0.7676475805258839,0.9126919956055196,0.8410806539577386,0.0079854765020186
G013_20211113_183000.WAV,ANH_194,G013,Audiomoth,2021-11-13 18:30:00,2021-11-13,183000,18.0,7.38219444469,-73.873,biophony,INSECT,Insect,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,47.4,49.4,50.7,48.6,5444.089,7054.313,0.0,10.0,78.29069728369248,50.0,347.0754863924432,0.988756514110624,3.0408256758825507,0.7877154929929339,0.9467507157631976,0.8320199603524335,0.0853456541823671
G013_20211115_183000.WAV,ANH_194,G013,Audiomoth,2021-11-15 18:30:00,2021-11-15,183000,18.0,7.38219444469,-73.873,biophony,HERPET,Herpetus,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,47.4,49.4,50.7,48.6,1226.8,2070.3,0.0,10.0,86.22467831824949,61.0,361.2955423872131,0.9780785549471273,3.04787902565626,0.808072630722115,0.9237390598119504,0.8747845207353446,0.1009862098442674
G013_20211119_053000.WAV,ANH_194,G013,Audiomoth,2021-11-19 05:30:00,2021-11-19,53000,5.0,7.38219444469,-73.873,biophony,AVEVOC,Birds,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,47.4,49.4,50.7,48.6,230.032,2453.674,1.5804326,10.0,73.22047002574003,24.0,309.9846488948835,0.7175096599464132,3.057885126851162,0.6838983918673802,0.9941870952739884,0.6878970720082667,0.0831447533688729
G013_20211121_073000.WAV,ANH_194,G013,Audiomoth,2021-11-21 07:30:00,2021-11-21,73000,7.0,7.38219444469,-73.873,biophony,AVEVOC,Birds,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,47.4,49.4,50.7,48.6,153.355,613.419,0.0,10.0,39.57644883458653,31.0,375.9413496447268,0.4172111996498586,3.041858428728584,0.6110440962452921,0.8044715799015202,0.7595595811104892,0.0268845540990685
G013_20211128_060000.WAV,ANH_194,G013,Audiomoth,2021-11-28 06:00:00,2021-11-28,60000,6.0,7.38219444469,-73.873,biophony,AVEVOC,Birds,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,47.4,49.4,50.7,48.6,1916.933,23156.55,4.162746581,4.882407855,48.39191261773967,28.0,304.02310909713174,-0.4714052888079313,3.0264350459757936,0.4668234364659032,0.988106431083886,0.472442463464011,0.0322696811490835
G014_20211111_053000.WAV,ANH_226,G014,Audiomoth,2021-11-11 05:30:00,2021-11-11,53000,5.0,7.24083322199,-73.8963056745,biophony,AVEVOC,Birds,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,41.8,49.1,51.0,49.3,1226.837,22006.39,3.838193458,10.0,34.8009719183592,17.0,315.614823590303,0.6381445426159016,3.060441410150701,0.6967025155233195,0.9559769436694018,0.7287858981714677,0.0119257707304665
G014_20211112_053000.WAV,ANH_226,G014,Audiomoth,2021-11-12 05:30:00,2021-11-12,53000,5.0,7.24083322199,-73.8963056745,biophony,INSECT,Insect,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,41.8,49.1,51.0,49.3,16374.153,24723.887,0.0,10.0,25.769921529539264,27.0,318.0878462560077,0.9845658697875832,3.0660301473393443,0.6791232332607255,0.8576700918343283,0.7918233825878916,0.0162838690053204
G014_20211117_190000.WAV,ANH_226,G014,Audiomoth,2021-11-17 19:00:00,2021-11-17,190000,19.0,7.24083322199,-73.8963056745,biophony,INSECT,Insect,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,41.8,49.1,51.0,49.3,9814.696,29750.799,0.0,10.0,68.20638678509175,53.0,304.539764118726,0.9683539110302366,3.058272436507157,0.7797554800437903,0.9192324898711912,0.8482679720698892,0.1747225055656218
G014_20211120_200000.WAV,ANH_226,G014,Audiomoth,2021-11-20 20:00:00,2021-11-20,200000,20.0,7.24083322199,-73.8963056745,biophony,INSECT,Insect,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,41.8,49.1,51.0,49.3,11041.534,19629.393,0.0,10.0,67.53614349631431,50.0,307.16159944707283,0.972524127691062,3.0605517402191524,0.7816331642378441,0.9583366131159524,0.8156144235128702,0.1297604968896324
G014_20211126_083000.WAV,ANH_226,G014,Audiomoth,2021-11-26 08:30:00,2021-11-26,83000,8.0,7.24083322199,-73.8963056745,biophony,INSECT,Insect,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,41.8,49.1,51.0,49.3,7130.99,7821.086,0.0,10.0,11.47473620158718,2.0,311.75990690406627,0.4292243102155765,3.052243326890791,0.7505446650272067,0.9022143130681338,0.8318917735574949,6.118469298832158e-05
G014_20211128_203000.WAV,ANH_226,G014,Audiomoth,2021-11-28 20:30:00,2021-11-28,203000,20.0,7.24083322199,-73.8963056745,biophony,INSECT,Insect,Palma,Sensores Pasivos,23040488,192000,11520000,1,16,60,41.8,49.1,51.0,49.3,15723.525,20169.487,0.0,10.0,74.92542463499025,56.0,306.27915483762604,0.99303222903039,3.08616241702878,0.8519137638551281,0.9942339099937268,0.8568544638157667,0.3643705799522235
G015_20211110_190000.WAV,ANH_272,G015,Audiomoth,2021-11-10 19:00:00,2021-11-10,190000,19.0,7.2690451532,-73.7127091496,biophony,INSECT,Insect,Pastos,Grabadoras,23040488,192000,11520000,1,16,60,54.4,48.0,59.1,49.7,3312.883,4785.276,0.677328257,10.0,68.80881110005508,48.0,325.65978496078174,0.8716598501679339,3.0657345758390724,0.7666982486659957,0.9160403281831018,0.8369699729123116,0.0507876655155203
G015_20211111_180000.WAV,ANH_272,G015,Audiomoth,2021-11-11 18:00:00,2021-11-11,180000,18.0,7.2690451532,-73.7127091496,biophony,INSECT,Insect,Pastos,Grabadoras,23040488,192000,11520000,1,16,60,54.4,48.0,59.1,49.7,7744.409,9354.633,0.0,10.0,41.03424158256073,8.0,306.03163249064323,0.8877759495235069,3.0563726839413152,0.6840143267293973,0.9750238565402656,0.7015359902644079,0.0053283126922401
G015_20211112_070000.WAV,ANH_272,G015,Audiomoth,2021-11-12 07:00:00,2021-11-12,70000,7.0,7.2690451532,-73.7127091496,biophony,INSECT,Insect,Pastos,Grabadoras,23040488,192000,11520000,1,16,60,54.4,48.0,59.1,49.7,7284.345,9201.278,0.0,10.0,34.970886263735295,1.0,300.7799620604717,0.9957867987866708,3.042595322676624,0.5041604946316557,0.9916689270509838,0.5083959786164962,0.0362414417910682
G015_20211113_050000.WAV,ANH_272,G015,Audiomoth,2021-11-13 05:00:00,2021-11-13,50000,5.0,7.2690451532,-73.7127091496,biophony,INSECT,Insect,Pastos,Grabadoras,23040488,192000,11520000,1,16,60,54.4,48.0,59.1,49.7,2819.391,4120.648,0.0,10.0,44.97812326371268,6.0,304.9213614519343,0.9685822732212788,3.0650884249826373,0.610612335511259,0.9924905187196332,0.615232411790676,0.0248243780794474
G015_20211123_080000.WAV,ANH_272,G015,Audiomoth,2021-11-23 08:00:00,2021-11-23,80000,8.0,7.2690451532,-73.7127091496,biophony,INSECT,Insect,Pastos,Grabadoras,23040488,192000,11520000,1,16,60,54.4,48.0,59.1,49.7,6824.281,8587.859,0.0,10.0,28.180886513268657,2.0,316.34713902498817,0.8562963894105989,3.038256905776442,0.5687126632823589,0.988733322384062,0.5751931794015627,0.0313562810894721
G015_20211124_060000.WAV,ANH_272,G015,Audiomoth,2021-11-24 06:00:00,2021-11-24,60000,6.0,7.2690451532,-73.7127091496,anthrophony,TRAMOT,Motor,Pastos,Grabadoras,23040488,192000,11520000,1,16,60,54.4,48.0,59.1,49.7,0.0,5597.444,0.0,10.0,46.46344127825424,8.0,337.52121420426806,0.4742933160116799,3.070285995647111,0.6289757513922899,0.9920112691881712,0.6340409337355841,0.0419989214012693
G016_20211109_200000.WAV,ANH_232,G016,Audiomoth,2021-11-09 20:00:00,2021-11-09,200000,20.0,7.2954166669,-73.8748888889,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,55.1,39.5,42.6,45.7,2539.043,3324.937,0.048780484,10.0,46.9211652150261,66.0,316.4961565192032,0.7181340815676405,3.0543002440765497,0.8154974133324495,0.9102047791436684,0.8959493863564189,0.0490299166926701
G016_20211110_193000.WAV,ANH_232,G016,Audiomoth,2021-11-10 19:30:00,2021-11-10,193000,19.0,7.2954166669,-73.8748888889,anthrophony,TRAMOT,Motor,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,55.1,39.5,42.6,45.7,0.0,439.791,0.195121934,10.0,48.524550145419845,56.0,312.5296902429477,0.7591320926747558,3.04130913815187,0.769016527659282,0.8567518915128359,0.8975953660299103,0.0531992164863029
G016_20211121_083000.WAV,ANH_232,G016,Audiomoth,2021-11-21 08:30:00,2021-11-21,83000,8.0,7.2954166669,-73.8748888889,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,55.1,39.5,42.6,45.7,2387.435,3078.534,0.0,10.0,13.600659694494146,6.0,315.7529425773136,0.1873646473114294,3.04812652045455,0.7608601345743711,0.8702040530753603,0.874346806229458,0.0001844281460076
G016_20211122_063000.WAV,ANH_232,G016,Audiomoth,2021-11-22 06:30:00,2021-11-22,63000,6.0,7.2954166669,-73.8748888889,geophony,LLUVIA,Rain,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,55.1,39.5,42.6,45.7,0.0,96000.0,0.0,10.0,12.31525765011931,40.0,316.8866592322333,0.4583591120641593,3.0822453121453544,0.9108677094935324,0.9517203251946228,0.9570749782056652,0.3622937966587913
G016_20211125_183000.WAV,ANH_232,G016,Audiomoth,2021-11-25 18:30:00,2021-11-25,183000,18.0,7.2954166669,-73.8748888889,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,55.1,39.5,42.6,45.7,3643.979,4586.387,0.292682901,10.0,45.04114628643588,54.0,316.91996834417216,0.5929650337521918,3.028356383659942,0.7710923007029722,0.9007083759008564,0.8560954037223792,0.0312863557260569
